,image_name,label,probability
102,362.jpg,3,0.7183529138565063
103,365.jpg,2,0.5404744744300842
104,368.jpg,2,0.9164108633995056
105,374.jpg,1,0.9979488253593445
106,375.jpg,5,0.9973428845405579
107,379.jpg,5,0.8774423599243164
108,382.jpg,3,0.998570442199707
109,385.jpg,3,0.9912343621253967
110,387.jpg,5,0.7030185461044312
111,388.jpg,0,0.9999470710754395
112,389.jpg,1,0.9999624490737915
113,393.jpg,1,0.5655549764633179
114,398.jpg,4,0.9999849796295166
115,399.jpg,3,0.9982874989509583
116,400.jpg,2,0.999987006187439
117,403.jpg,4,0.9999812841415405
118,408.jpg,2,0.9915515184402466
119,410.jpg,2,0.9891799688339233
120,413.jpg,4,0.9988309741020203
121,420.jpg,3,0.9638660550117493
122,423.jpg,4,0.9995144605636597
123,424.jpg,3,0.9629966616630554
124,425.jpg,3,0.9803395867347717
125,428.jpg,2,0.9006678462028503
126,429.jpg,4,0.9999022483825684
127,434.jpg,4,0.9896194338798523
128,435.jpg,1,0.9999998807907104
129,436.jpg,3,0.6455409526824951
130,442.jpg,1,0.9999994039535522
131,452.jpg,1,0.9062559008598328
132,453.jpg,3,0.9801487326622009
133,458.jpg,0,0.9908373355865479
134,462.jpg,1,0.9999949932098389
135,465.jpg,2,0.6951075792312622
136,467.jpg,5,0.9974978566169739
137,471.jpg,2,0.9999933242797852
138,475.jpg,1,0.9999991655349731
139,482.jpg,3,0.9883455038070679
140,485.jpg,4,0.9999080896377563
141,487.jpg,4,0.9940723776817322
142,490.jpg,2,0.9973088502883911
143,492.jpg,3,0.9940080642700195
144,493.jpg,1,0.9999992847442627
145,494.jpg,3,0.9715206027030945
146,497.jpg,5,0.9999574422836304
147,498.jpg,2,0.9993957281112671
148,499.jpg,2,0.9988486766815186
149,507.jpg,1,0.9944040775299072
150,513.jpg,0,0.7037543058395386
151,515.jpg,5,0.9997356534004211
152,516.jpg,3,0.9989271759986877
153,520.jpg,0,0.9997096657752991
154,522.jpg,2,0.5192496180534363
155,527.jpg,3,0.7084973454475403
156,528.jpg,4,0.9995900988578796
157,529.jpg,4,0.9995331764221191
158,531.jpg,2,0.9999485015869141
159,536.jpg,2,0.9999700784683228
160,544.jpg,4,0.9997109770774841
161,546.jpg,0,0.9908775687217712
162,548.jpg,5,0.8690959811210632
163,549.jpg,1,0.999945878982544
164,553.jpg,3,0.979661226272583
165,555.jpg,5,0.9161809682846069
166,557.jpg,1,0.992871105670929
167,560.jpg,1,0.9993734955787659
168,561.jpg,2,0.9250765442848206
169,563.jpg,3,0.9876197576522827
170,565.jpg,1,0.9962134957313538
171,568.jpg,4,0.9998412132263184
172,570.jpg,4,0.9999852180480957
173,572.jpg,5,0.9640272855758667
174,575.jpg,1,0.9999961853027344
175,577.jpg,4,0.9994509816169739
176,579.jpg,2,0.9980539083480835
177,584.jpg,4,0.9936525821685791
178,588.jpg,1,0.9999945163726807
179,590.jpg,5,0.9988821148872375
180,591.jpg,1,0.9989449381828308
181,592.jpg,1,0.9995602965354919
182,593.jpg,2,0.9742032289505005
183,598.jpg,4,0.8279083967208862
184,600.jpg,3,0.9966063499450684
185,601.jpg,2,0.9999758005142212
186,605.jpg,0,0.9999241828918457
187,607.jpg,2,0.9982091188430786
188,608.jpg,0,0.943152129650116
189,609.jpg,1,0.9754897356033325
190,614.jpg,5,0.9950222969055176
191,615.jpg,5,0.9997696280479431
192,616.jpg,0,0.9991421699523926
193,619.jpg,1,0.999907374382019
194,622.jpg,3,0.997170627117157
195,626.jpg,3,0.9647406339645386
196,629.jpg,3,0.9038803577423096
197,630.jpg,4,0.9995720982551575
198,632.jpg,3,0.9993184804916382
199,633.jpg,4,0.9980626702308655
200,638.jpg,2,0.9991856217384338
201,645.jpg,0,0.7470861077308655
202,646.jpg,3,0.9946762323379517
203,653.jpg,5,0.999985933303833
204,655.jpg,5,0.999278724193573
205,656.jpg,5,0.9999740123748779
206,660.jpg,3,0.9766708016395569
207,661.jpg,1,1.0
208,667.jpg,1,0.9997183680534363
209,668.jpg,0,0.9997497200965881
210,671.jpg,5,0.7060850262641907
211,672.jpg,1,0.9999160766601562
212,676.jpg,3,0.9875749945640564
213,677.jpg,3,0.9969207048416138
214,682.jpg,2,0.9687868356704712
215,689.jpg,5,0.9980746507644653
216,691.jpg,0,0.9839797019958496
217,692.jpg,1,0.9993784427642822
218,695.jpg,3,0.9901706576347351
219,700.jpg,5,0.9999690055847168
220,705.jpg,5,0.9995974898338318
221,709.jpg,3,0.9958838820457458
222,718.jpg,4,0.9991402626037598
223,720.jpg,1,0.999911904335022
224,732.jpg,5,0.7474337220191956
225,734.jpg,0,0.7933005690574646
226,736.jpg,0,0.9948380589485168
227,738.jpg,3,0.9864409565925598
228,740.jpg,0,0.9998754262924194
229,745.jpg,0,0.9928082227706909
230,754.jpg,1,0.9999920129776001
231,760.jpg,3,0.9789376854896545
232,761.jpg,3,0.769603431224823
233,766.jpg,4,0.9999071359634399
234,774.jpg,4,0.9999963045120239
235,777.jpg,3,0.7330719828605652
236,779.jpg,2,0.9999873638153076
237,785.jpg,2,0.9996498823165894
238,787.jpg,1,0.9991017580032349
239,788.jpg,3,0.8912181854248047
240,792.jpg,2,0.9998677968978882
241,794.jpg,1,0.9999903440475464
242,797.jpg,0,0.8023447394371033
243,798.jpg,4,0.9996572732925415
244,799.jpg,1,0.9980006814002991
245,802.jpg,3,0.9942159056663513
246,803.jpg,2,0.9897111058235168
247,806.jpg,3,0.9682199358940125
248,811.jpg,0,0.9750849604606628
249,812.jpg,3,0.8756126165390015
250,817.jpg,3,0.980498194694519
251,818.jpg,2,0.9999983310699463
252,819.jpg,2,0.9989651441574097
253,825.jpg,3,0.9450045824050903
254,826.jpg,4,0.9995399713516235
255,828.jpg,4,0.5973986387252808
256,830.jpg,3,0.9908171892166138
257,831.jpg,1,0.9998847246170044
258,832.jpg,3,0.9077293872833252
259,833.jpg,3,0.9941651225090027
260,836.jpg,4,0.9993079900741577
261,837.jpg,0,0.9997076392173767
262,839.jpg,3,0.9169784784317017
263,841.jpg,3,0.83963942527771
264,849.jpg,0,0.998740017414093
265,854.jpg,0,0.9969120025634766
266,858.jpg,2,0.471609890460968
267,862.jpg,4,0.9947232007980347
268,863.jpg,3,0.9939911961555481
269,870.jpg,3,0.9760825634002686
270,873.jpg,2,0.9928750991821289
271,875.jpg,3,0.9378539323806763
272,881.jpg,2,0.9999970197677612
273,885.jpg,2,0.9979998469352722
274,888.jpg,5,0.8471483588218689
275,890.jpg,1,0.9626458883285522
276,895.jpg,2,0.9923019409179688
277,896.jpg,3,0.9930625557899475
278,900.jpg,5,0.9662317037582397
279,902.jpg,5,0.9987855553627014
280,905.jpg,3,0.9745887517929077
281,911.jpg,3,0.6788981556892395
282,913.jpg,5,0.5815330743789673
283,917.jpg,4,0.9994964599609375
284,918.jpg,3,0.9124460220336914
285,919.jpg,1,0.9944869875907898
286,920.jpg,0,0.9999315738677979
287,921.jpg,1,0.9999997615814209
288,924.jpg,3,0.8839800357818604
289,926.jpg,2,0.983178436756134
290,927.jpg,2,0.9996540546417236
291,930.jpg,2,0.6168297529220581
292,935.jpg,0,0.985939621925354
293,936.jpg,4,0.9960773587226868
294,939.jpg,3,0.920922040939331
295,940.jpg,3,0.6693814396858215
296,944.jpg,1,0.9998542070388794
297,948.jpg,2,0.8702057600021362
298,949.jpg,0,0.99997878074646
299,950.jpg,4,0.9854100942611694
300,951.jpg,3,0.9897029995918274
301,952.jpg,0,0.996701180934906
302,957.jpg,1,0.9982126951217651
303,961.jpg,0,0.9999312162399292
304,973.jpg,3,0.9338178634643555
305,975.jpg,4,0.9729021787643433
306,983.jpg,1,0.9999921321868896
307,985.jpg,2,0.9743605256080627
308,987.jpg,5,0.9866898059844971
309,989.jpg,0,0.9997870326042175
310,995.jpg,1,0.9999444484710693
311,996.jpg,3,0.9946972131729126
312,1003.jpg,4,0.9999436140060425
313,1008.jpg,5,0.9991596937179565
314,1016.jpg,4,0.9999498128890991
315,1018.jpg,1,0.9999915361404419
316,1020.jpg,0,0.9999631643295288
317,1026.jpg,1,0.9999420642852783
318,1036.jpg,3,0.9974767565727234
319,1037.jpg,5,0.9808845520019531
320,1039.jpg,0,0.997836172580719
321,1046.jpg,4,0.9999711513519287
322,1048.jpg,2,0.9996927976608276
323,1049.jpg,5,0.9999485015869141
324,1051.jpg,2,0.8588308691978455
325,1052.jpg,1,0.9999994039535522
326,1053.jpg,0,0.9997077584266663
327,1060.jpg,2,0.9825019836425781
328,1061.jpg,3,0.9970291256904602
329,1066.jpg,3,0.9312703609466553
330,1070.jpg,1,0.9999747276306152
331,1071.jpg,4,0.9999947547912598
332,1072.jpg,4,0.9979934692382812
333,1076.jpg,1,0.9933683276176453
334,1081.jpg,0,0.9981332421302795
335,1082.jpg,0,0.8101197481155396
336,1083.jpg,5,0.9997432827949524
337,1084.jpg,0,0.9995027780532837
338,1086.jpg,2,0.9983078241348267
339,1092.jpg,2,0.9999743700027466
340,1095.jpg,3,0.9648147821426392
341,1101.jpg,5,0.9996724128723145
342,1102.jpg,4,0.9982441663742065
343,1109.jpg,5,0.9998424053192139
344,1113.jpg,4,0.999395489692688
345,1114.jpg,5,0.9861391186714172
346,1119.jpg,4,0.9994717240333557
347,1123.jpg,4,0.6311520934104919
348,1125.jpg,2,0.9796476364135742
349,1130.jpg,2,0.8786976933479309
350,1136.jpg,4,0.9970396161079407
351,1141.jpg,2,0.9997031092643738
352,1143.jpg,1,0.9997351765632629
353,1150.jpg,5,0.9575437307357788
354,1158.jpg,3,0.637262225151062
355,1162.jpg,2,0.9750182032585144
356,1164.jpg,5,0.9998989105224609
357,1166.jpg,4,0.9981743097305298
358,1168.jpg,1,0.9999641180038452
359,1169.jpg,0,0.9732358455657959
360,1170.jpg,4,0.8892644643783569
361,1173.jpg,0,0.9999101161956787
362,1174.jpg,0,0.9971049427986145
363,1176.jpg,0,0.9786514639854431
364,1180.jpg,1,0.9968998432159424
365,1187.jpg,4,0.9996483325958252
366,1190.jpg,4,0.850204586982727
367,1197.jpg,1,0.9999715089797974
368,1200.jpg,3,0.9091039896011353
369,1202.jpg,2,0.9999358654022217
370,1206.jpg,0,0.982822597026825
371,1207.jpg,1,0.99996018409729
372,1211.jpg,2,0.6535418033599854
373,1214.jpg,0,0.9995138645172119
374,1222.jpg,3,0.9852225184440613
375,1223.jpg,3,0.7431480288505554
376,1226.jpg,1,0.9997929930686951
377,1227.jpg,4,0.9999963045120239
378,1234.jpg,0,0.9996886253356934
379,1239.jpg,3,0.9926154613494873
380,1241.jpg,4,0.9998992681503296
381,1245.jpg,0,0.9967973828315735
382,1247.jpg,2,0.8472607731819153
383,1253.jpg,2,0.8992131352424622
384,1255.jpg,3,0.9688743352890015
385,1258.jpg,2,0.610118567943573
386,1264.jpg,1,0.9994344115257263
387,1268.jpg,2,0.998202919960022
388,1271.jpg,1,0.9999189376831055
389,1274.jpg,4,0.9999910593032837
390,1276.jpg,0,0.9996154308319092
391,1277.jpg,4,0.9989383816719055
392,1279.jpg,0,0.9998830556869507
393,1283.jpg,2,0.9972647428512573
394,1288.jpg,2,0.9182785749435425
395,1289.jpg,4,0.837051510810852
396,1290.jpg,3,0.9861164689064026
397,1294.jpg,3,0.9313716888427734
398,1300.jpg,4,0.9989556074142456
399,1302.jpg,4,0.9221084713935852
400,1307.jpg,4,0.9993717074394226
401,1313.jpg,5,0.9079406261444092
402,1319.jpg,1,0.9998983144760132
403,1322.jpg,4,0.999535083770752
404,1324.jpg,5,0.9958569407463074
405,1328.jpg,4,0.9980431795120239
406,1330.jpg,5,0.9999902248382568
407,1334.jpg,4,0.9997465014457703
408,1337.jpg,0,0.999426007270813
409,1338.jpg,2,0.9911512732505798
410,1347.jpg,1,0.9999831914901733
411,1348.jpg,1,0.9999934434890747
412,1349.jpg,4,0.9996160268783569
413,1351.jpg,1,0.9958128333091736
414,1352.jpg,0,0.6952263116836548
415,1355.jpg,4,0.9968620538711548
416,1356.jpg,3,0.9963054656982422
417,1359.jpg,3,0.9740543961524963
418,1360.jpg,3,0.9766227006912231
419,1364.jpg,5,0.7901186347007751
420,1370.jpg,3,0.9963988065719604
421,1371.jpg,2,0.9568605422973633
422,1374.jpg,2,0.5453894138336182
423,1376.jpg,3,0.8272733688354492
424,1382.jpg,3,0.9338815808296204
425,1383.jpg,0,0.9997469782829285
426,1386.jpg,0,0.999352753162384
427,1387.jpg,0,0.9990440011024475
428,1388.jpg,4,0.9040725231170654
429,1390.jpg,3,0.9848009347915649
430,1393.jpg,0,0.9992504715919495
431,1404.jpg,2,0.9923993945121765
432,1405.jpg,1,0.9999915361404419
433,1409.jpg,1,0.9997594952583313
434,1414.jpg,1,0.9999889135360718
435,1418.jpg,0,0.9977290034294128
436,1419.jpg,3,0.9946030974388123
437,1427.jpg,5,0.9999094009399414
438,1428.jpg,3,0.9972124695777893
439,1431.jpg,1,0.9997270703315735
440,1433.jpg,2,0.9985357522964478
441,1436.jpg,1,0.9999960660934448
442,1438.jpg,1,0.9999982118606567
443,1440.jpg,3,0.8174916505813599
444,1444.jpg,1,0.9987271428108215
445,1448.jpg,2,0.9999110698699951
446,1449.jpg,0,0.9989694356918335
447,1451.jpg,1,0.9999992847442627
448,1452.jpg,3,0.979693591594696
449,1456.jpg,3,0.6966346502304077
450,1459.jpg,0,0.9999668598175049
451,1463.jpg,2,0.9990196228027344
452,1467.jpg,2,0.9999303817749023
453,1468.jpg,3,0.9664735794067383
454,1470.jpg,4,0.984734296798706
455,1474.jpg,2,0.9999948740005493
456,1478.jpg,4,0.9923877716064453
457,1479.jpg,3,0.7770589590072632
458,1483.jpg,3,0.9949400424957275
459,1492.jpg,2,0.9999872446060181
460,1494.jpg,3,0.9068676233291626
461,1504.jpg,1,0.9955973029136658
462,1509.jpg,4,0.9984055161476135
463,1511.jpg,0,0.9819104075431824
464,1515.jpg,5,0.9998977184295654
465,1521.jpg,0,0.9896820187568665
466,1522.jpg,3,0.9569751620292664
467,1524.jpg,1,0.999927282333374
468,1525.jpg,4,0.9988024234771729
469,1534.jpg,3,0.970946192741394
470,1535.jpg,3,0.9579930901527405
471,1536.jpg,3,0.9763893485069275
472,1544.jpg,4,0.9988290667533875
473,1545.jpg,3,0.9903019070625305
474,1547.jpg,3,0.9862659573554993
475,1551.jpg,2,0.5780911445617676
476,1557.jpg,0,0.9999561309814453
477,1561.jpg,5,0.9461098313331604
478,1568.jpg,4,0.9999454021453857
479,1577.jpg,5,0.9995098114013672
480,1578.jpg,3,0.8183150291442871
481,1579.jpg,2,0.9989805817604065
482,1581.jpg,3,0.7251881957054138
483,1583.jpg,2,0.9720212817192078
484,1585.jpg,4,0.9999116659164429
485,1596.jpg,3,0.6234032511711121
486,1598.jpg,1,0.9499227404594421
487,1614.jpg,3,0.9929157495498657
488,1617.jpg,5,0.981317937374115
489,1620.jpg,1,0.999975323677063
490,1624.jpg,4,0.9999034404754639
491,1627.jpg,0,0.9964216947555542
492,1631.jpg,5,0.9664057493209839
493,1634.jpg,4,0.9865559339523315
494,1638.jpg,5,0.9978804588317871
495,1644.jpg,1,0.9994707703590393
496,1649.jpg,3,0.842265248298645
497,1652.jpg,2,0.9833115339279175
498,1653.jpg,3,0.9937048554420471
499,1655.jpg,5,0.9998475313186646
500,1664.jpg,5,0.9515478610992432
501,1671.jpg,1,0.9997356534004211
502,1678.jpg,2,0.5590152740478516
503,1680.jpg,3,0.991459846496582
504,1681.jpg,4,0.9876932501792908
505,1688.jpg,0,0.4933852553367615
506,1694.jpg,2,0.9874940514564514
507,1704.jpg,1,0.9999785423278809
508,1708.jpg,5,0.7315472364425659
509,1712.jpg,4,0.9992691874504089
510,1713.jpg,3,0.9891875386238098
511,1717.jpg,0,0.9999902248382568
512,1722.jpg,2,0.9999980926513672
513,1724.jpg,5,0.8401647210121155
514,1726.jpg,1,0.9988479614257812
515,1727.jpg,0,0.992315411567688
516,1737.jpg,0,0.9998985528945923
517,1745.jpg,5,0.9963648915290833
518,1746.jpg,1,0.9999929666519165
519,1749.jpg,0,0.9994213581085205
520,1752.jpg,5,0.9925093650817871
521,1756.jpg,4,0.9999467134475708
522,1764.jpg,5,0.6307565569877625
523,1769.jpg,2,0.7312079668045044
524,1771.jpg,4,0.9999473094940186
525,1776.jpg,2,0.7935166358947754
526,1777.jpg,0,0.9999793767929077
527,1779.jpg,0,0.999302864074707
528,1780.jpg,4,0.957108736038208
529,1783.jpg,5,0.9999328851699829
530,1785.jpg,4,0.9999994039535522
531,1793.jpg,0,0.999345600605011
532,1795.jpg,1,0.9998728036880493
533,1797.jpg,3,0.5094891786575317
534,1800.jpg,1,0.9964210987091064
535,1801.jpg,4,0.9990500807762146
536,1802.jpg,1,0.9999127388000488
537,1808.jpg,3,0.9623753428459167
538,1812.jpg,0,0.9987887740135193
539,1814.jpg,1,0.9999896287918091
540,1815.jpg,3,0.9877047538757324
541,1816.jpg,2,0.991336464881897
542,1821.jpg,2,0.9937980771064758
543,1822.jpg,0,0.999863862991333
544,1830.jpg,3,0.5043959617614746
545,1831.jpg,2,0.9986600875854492
546,1834.jpg,4,0.9984810948371887
547,1835.jpg,3,0.9590216279029846
548,1837.jpg,2,0.9999891519546509
549,1839.jpg,3,0.9986673593521118
550,1842.jpg,2,0.9997625946998596
551,1847.jpg,3,0.7054245471954346
552,1876.jpg,0,0.9832507967948914
553,1882.jpg,3,0.9613620638847351
554,1884.jpg,0,0.9987621307373047
555,1885.jpg,2,0.9999881982803345
556,1889.jpg,3,0.9708418846130371
557,1893.jpg,3,0.6723307371139526
558,1897.jpg,3,0.9826105237007141
559,1906.jpg,5,0.9795606732368469
560,1914.jpg,0,0.9989756345748901
561,1918.jpg,1,0.9994780421257019
562,1920.jpg,0,0.9998906850814819
563,1922.jpg,0,0.9998693466186523
564,1923.jpg,4,0.9999840259552002
565,1924.jpg,0,0.5754355192184448
566,1929.jpg,5,0.6908237338066101
567,1931.jpg,4,0.9995198249816895
568,1934.jpg,1,0.9999303817749023
569,1935.jpg,4,0.9783827662467957
570,1945.jpg,1,0.9998533725738525
571,1948.jpg,1,0.9999889135360718
572,1949.jpg,4,0.9999964237213135
573,1951.jpg,0,0.9754510521888733
574,1965.jpg,1,0.995698094367981
575,1969.jpg,5,0.6263459324836731
576,1971.jpg,1,0.9998738765716553
577,1972.jpg,3,0.9818944334983826
578,1973.jpg,0,0.9148531556129456
579,1975.jpg,2,0.8929507732391357
580,1983.jpg,1,0.9999966621398926
581,1985.jpg,3,0.7362691760063171
582,1986.jpg,1,0.9999688863754272
583,1987.jpg,5,0.9999961853027344
584,1990.jpg,3,0.9431632161140442
585,1992.jpg,2,0.8865132927894592
586,1994.jpg,2,0.9999818801879883
587,1995.jpg,1,0.9999854564666748
588,1997.jpg,4,0.9967470169067383
589,2001.jpg,4,0.9960535764694214
590,2007.jpg,0,0.9958068132400513
591,2009.jpg,4,0.9985276460647583
592,2011.jpg,1,0.9999752044677734
593,2016.jpg,5,0.9981299042701721
594,2017.jpg,0,0.9998941421508789
595,2020.jpg,5,0.964460015296936
596,2022.jpg,0,0.984413743019104
597,2023.jpg,5,0.7437430024147034
598,2024.jpg,0,0.9328436851501465
599,2025.jpg,0,0.9998792409896851
600,2026.jpg,4,0.999972939491272
601,2028.jpg,2,0.9984523057937622
602,2030.jpg,5,0.9993441700935364
603,2031.jpg,0,0.9999884366989136
604,2033.jpg,1,0.9982357025146484
605,2034.jpg,4,0.9999573230743408
606,2035.jpg,1,0.9978896975517273
607,2039.jpg,0,0.9998183846473694
608,2046.jpg,3,0.8237857818603516
609,2047.jpg,1,0.9998832941055298
610,2050.jpg,2,0.9996117949485779
611,2051.jpg,5,0.848504900932312
612,2055.jpg,3,0.8079103231430054
613,2057.jpg,1,0.9998002648353577
614,2060.jpg,1,0.9721440672874451
615,2064.jpg,0,0.5764264464378357
616,2065.jpg,4,0.9997304081916809
617,2067.jpg,0,0.9998563528060913
618,2074.jpg,4,0.9986048340797424
619,2081.jpg,4,0.9998255372047424
620,2084.jpg,5,0.9897711277008057
621,2090.jpg,0,0.9972949624061584
622,2094.jpg,0,0.9999923706054688
623,2096.jpg,5,0.985932469367981
624,2102.jpg,0,0.9986608028411865
625,2106.jpg,2,0.9310444593429565
626,2112.jpg,0,0.9998548030853271
627,2117.jpg,1,0.9999954700469971
628,2118.jpg,1,0.9999986886978149
629,2119.jpg,1,0.9999961853027344
630,2124.jpg,2,0.7227583527565002
631,2128.jpg,0,0.9985981583595276
632,2129.jpg,4,0.9997765421867371
633,2130.jpg,1,0.9999431371688843
634,2133.jpg,4,0.9992640614509583
635,2135.jpg,5,0.9998664855957031
636,2138.jpg,1,0.9999583959579468
637,2139.jpg,3,0.7621892094612122
638,2141.jpg,5,0.9995131492614746
639,2146.jpg,4,0.9989904761314392
640,2151.jpg,4,0.999980092048645
641,2153.jpg,0,0.9727630019187927
642,2163.jpg,5,0.9997641444206238
643,2165.jpg,0,0.9995170831680298
644,2167.jpg,3,0.9555929899215698
645,2180.jpg,1,0.8104318976402283
646,2187.jpg,5,0.99822598695755
647,2190.jpg,5,0.9999887943267822
648,2191.jpg,0,0.994831919670105
649,2198.jpg,5,0.9998515844345093
650,2200.jpg,3,0.8442105054855347
651,2206.jpg,5,0.9999170303344727
652,2207.jpg,1,0.999996542930603
653,2208.jpg,1,0.9998407363891602
654,2213.jpg,2,0.9999456405639648
655,2216.jpg,4,0.9902757406234741
656,2217.jpg,5,0.9987614154815674
657,2221.jpg,3,0.8057094216346741
658,2224.jpg,2,0.8281197547912598
659,2227.jpg,3,0.951733410358429
660,2228.jpg,3,0.9957290291786194
661,2231.jpg,3,0.9846653342247009
662,2235.jpg,5,0.9512978196144104
663,2237.jpg,5,0.9919015765190125
664,2240.jpg,0,0.9998494386672974
665,2244.jpg,0,0.9998650550842285
666,2245.jpg,1,0.9999767541885376
667,2246.jpg,1,0.999370276927948
668,2247.jpg,0,0.5274597406387329
669,2248.jpg,2,0.9355993270874023
670,2251.jpg,3,0.552920401096344
671,2253.jpg,5,0.8025668263435364
672,2258.jpg,1,0.9999037981033325
673,2260.jpg,2,0.9995468258857727
674,2268.jpg,1,0.9997653365135193
675,2270.jpg,4,0.9999898672103882
676,2271.jpg,3,0.9513456225395203
677,2275.jpg,4,0.9999333620071411
678,2276.jpg,1,0.9999402761459351
679,2278.jpg,1,0.9999909400939941
680,2283.jpg,5,0.9992328882217407
681,2286.jpg,0,0.9975531697273254
682,2296.jpg,4,0.9974576830863953
683,2299.jpg,0,0.6255675554275513
684,2302.jpg,1,0.9996672868728638
685,2305.jpg,1,0.9999171495437622
686,2309.jpg,4,0.956071674823761
687,2313.jpg,4,0.7580557465553284
688,2315.jpg,1,0.9999994039535522
689,2316.jpg,1,0.9998999834060669
690,2317.jpg,4,0.9998906850814819
691,2326.jpg,4,0.999964714050293
692,2328.jpg,3,0.7448972463607788
693,2329.jpg,0,0.9902302622795105
694,2330.jpg,1,0.9999990463256836
695,2340.jpg,1,0.9999327659606934
696,2351.jpg,2,0.8384770154953003
697,2352.jpg,4,0.9999971389770508
698,2354.jpg,0,0.9996752738952637
699,2355.jpg,3,0.924798309803009
700,2359.jpg,5,0.9996090531349182
701,2363.jpg,1,0.9999516010284424
702,2364.jpg,5,0.9999911785125732
703,2367.jpg,0,0.9900882840156555
704,2368.jpg,2,0.8887307643890381
705,2370.jpg,2,0.9998032450675964
706,2373.jpg,0,0.9999951124191284
707,2376.jpg,5,0.9842066764831543
708,2378.jpg,1,0.999642014503479
709,2379.jpg,2,0.897182822227478
710,2383.jpg,5,0.9801835417747498
711,2395.jpg,2,0.990050733089447
712,2396.jpg,2,0.995537519454956
713,2398.jpg,0,0.999240517616272
714,2401.jpg,0,0.9998902082443237
715,2402.jpg,3,0.9858453273773193
716,2403.jpg,0,0.9997559189796448
717,2404.jpg,4,0.9473524689674377
718,2408.jpg,1,0.9999986886978149
