,image_name,label,probability
118,408.jpg,2,0.8803356885910034
119,410.jpg,2,0.9755462408065796
120,413.jpg,4,0.9985455274581909
121,420.jpg,3,0.9989157915115356
122,423.jpg,4,0.9971080422401428
123,424.jpg,3,0.9614763259887695
124,425.jpg,3,0.9998528957366943
125,428.jpg,2,0.9840559959411621
126,429.jpg,4,0.9999843835830688
127,434.jpg,4,0.9788985848426819
128,435.jpg,1,0.9999960660934448
129,436.jpg,2,0.8117295503616333
130,442.jpg,1,0.9999841451644897
131,452.jpg,1,0.9857640862464905
132,453.jpg,3,0.89397794008255
133,458.jpg,0,0.9902025461196899
134,462.jpg,1,0.9999350309371948
135,465.jpg,2,0.8993960022926331
136,467.jpg,5,0.901787519454956
137,471.jpg,2,0.9999730587005615
138,475.jpg,1,0.9999885559082031
139,482.jpg,3,0.9983974099159241
140,485.jpg,4,0.9987950325012207
141,487.jpg,4,0.9998387098312378
142,490.jpg,2,0.9975168704986572
143,492.jpg,3,0.9964612126350403
144,493.jpg,1,0.9998793601989746
145,494.jpg,3,0.8392446041107178
146,497.jpg,5,0.9999524354934692
147,498.jpg,2,0.9980840682983398
148,499.jpg,2,0.9999688863754272
149,507.jpg,1,0.9626157283782959
150,513.jpg,0,0.8976012468338013
151,515.jpg,5,0.9968185424804688
152,516.jpg,3,0.9999397993087769
153,520.jpg,0,0.9999891519546509
154,522.jpg,3,0.7471989393234253
155,527.jpg,3,0.9895418882369995
156,528.jpg,4,0.9983580708503723
157,529.jpg,4,0.999825656414032
158,531.jpg,2,0.9999232292175293
159,536.jpg,2,0.9997100234031677
160,544.jpg,4,0.9991610050201416
161,546.jpg,0,0.9738011956214905
162,548.jpg,5,0.723202645778656
163,549.jpg,1,0.9997878670692444
164,553.jpg,3,0.8370132446289062
165,555.jpg,5,0.9139960408210754
166,557.jpg,1,0.9323954582214355
167,560.jpg,1,0.9999724626541138
168,561.jpg,3,0.8095685243606567
169,563.jpg,3,0.9953368306159973
170,565.jpg,1,0.9998165965080261
171,568.jpg,4,0.9980958104133606
172,570.jpg,4,0.9999377727508545
173,572.jpg,5,0.9977391958236694
174,575.jpg,1,0.9998828172683716
175,577.jpg,4,0.9769012331962585
176,579.jpg,2,0.9990041851997375
177,584.jpg,4,0.9862390160560608
178,588.jpg,1,0.9999903440475464
179,590.jpg,5,0.9992367029190063
180,591.jpg,1,0.9694736003875732
181,592.jpg,1,0.9839868545532227
182,593.jpg,2,0.9989718198776245
183,598.jpg,4,0.9196541905403137
184,600.jpg,3,0.9931665062904358
185,601.jpg,2,0.998245358467102
186,605.jpg,0,0.9999872446060181
187,607.jpg,2,0.9961297512054443
188,608.jpg,0,0.9339478015899658
189,609.jpg,1,0.9983382225036621
190,614.jpg,5,0.999204695224762
191,615.jpg,5,0.9932265877723694
192,616.jpg,0,0.9988638162612915
193,619.jpg,1,0.9998127818107605
194,622.jpg,3,0.9967101812362671
195,626.jpg,3,0.9932182431221008
196,629.jpg,3,0.9694316983222961
197,630.jpg,4,0.9999289512634277
198,632.jpg,3,0.9998452663421631
199,633.jpg,4,0.9995477795600891
200,638.jpg,2,0.9997867941856384
201,645.jpg,5,0.8997361660003662
202,646.jpg,3,0.9972643852233887
203,653.jpg,5,0.9995803236961365
204,655.jpg,5,0.9972335696220398
205,656.jpg,5,0.9985260367393494
206,660.jpg,3,0.9986420273780823
207,661.jpg,1,0.9999656677246094
208,667.jpg,1,0.9999866485595703
209,668.jpg,0,0.9990511536598206
210,671.jpg,5,0.5214447975158691
211,672.jpg,1,0.9999974966049194
212,676.jpg,3,0.9839179515838623
213,677.jpg,3,0.9989960789680481
214,682.jpg,2,0.9954620003700256
215,689.jpg,5,0.999396800994873
216,691.jpg,0,0.9925729036331177
217,692.jpg,1,0.9665407538414001
218,695.jpg,3,0.9930909872055054
219,700.jpg,5,0.9965373277664185
220,705.jpg,5,0.9982178807258606
221,709.jpg,3,0.9991275668144226
222,718.jpg,4,0.9972702860832214
223,720.jpg,1,0.9997251629829407
224,732.jpg,5,0.9021923542022705
225,734.jpg,5,0.974271833896637
226,736.jpg,0,0.9996854066848755
227,738.jpg,3,0.9992524981498718
228,740.jpg,0,0.9728814363479614
229,745.jpg,0,0.9967436790466309
230,754.jpg,1,0.9994763731956482
231,760.jpg,3,0.9961114525794983
232,761.jpg,2,0.8517943024635315
233,766.jpg,4,0.9994935989379883
234,774.jpg,4,0.9898548126220703
235,777.jpg,3,0.8646102547645569
236,779.jpg,2,0.9995248317718506
237,785.jpg,2,0.9999955892562866
238,787.jpg,1,0.9997681975364685
239,788.jpg,3,0.89573073387146
240,792.jpg,2,0.9976785778999329
241,794.jpg,1,0.9999444484710693
242,797.jpg,0,0.9081568121910095
243,798.jpg,4,0.9988788962364197
244,799.jpg,1,0.990665853023529
245,802.jpg,3,0.9997736811637878
246,803.jpg,2,0.998157799243927
247,806.jpg,3,0.9953815937042236
248,811.jpg,0,0.9894409775733948
249,812.jpg,3,0.92923504114151
250,817.jpg,3,0.7283677458763123
251,818.jpg,2,0.9998618364334106
252,819.jpg,2,0.8688088059425354
253,825.jpg,3,0.9826375842094421
254,826.jpg,4,0.979212760925293
255,828.jpg,2,0.7289929389953613
256,830.jpg,3,0.9448771476745605
257,831.jpg,1,0.9990546107292175
258,832.jpg,3,0.6938381791114807
259,833.jpg,3,0.965877115726471
260,836.jpg,2,0.9264082312583923
261,837.jpg,0,0.9988688826560974
262,839.jpg,3,0.9942840933799744
263,841.jpg,3,0.524668276309967
264,849.jpg,0,0.9979889392852783
265,854.jpg,0,0.9696743488311768
266,858.jpg,4,0.8510159254074097
267,862.jpg,4,0.9993139505386353
268,863.jpg,3,0.9469489455223083
269,870.jpg,3,0.9963209629058838
270,873.jpg,2,0.9711810350418091
271,875.jpg,3,0.9910669922828674
272,881.jpg,2,0.9998388290405273
273,885.jpg,2,0.9965548515319824
274,888.jpg,5,0.9461018443107605
275,890.jpg,1,0.9960017800331116
276,895.jpg,2,0.9988518953323364
277,896.jpg,3,0.7642956972122192
278,900.jpg,5,0.997337281703949
279,902.jpg,5,0.9999606609344482
280,905.jpg,3,0.9944207072257996
281,911.jpg,3,0.917035698890686
282,913.jpg,5,0.8779223561286926
283,917.jpg,4,0.8255325555801392
284,918.jpg,3,0.5386486649513245
285,919.jpg,1,0.9996121525764465
286,920.jpg,0,0.9999508857727051
287,921.jpg,1,0.9997387528419495
288,924.jpg,3,0.8154292106628418
289,926.jpg,2,0.998872697353363
290,927.jpg,2,0.9999791383743286
291,930.jpg,2,0.9811292290687561
292,935.jpg,0,0.9434978365898132
293,936.jpg,4,0.9995400905609131
294,939.jpg,3,0.6402890086174011
295,940.jpg,3,0.9856606721878052
296,944.jpg,1,0.9950882792472839
297,948.jpg,3,0.9642370939254761
298,949.jpg,0,0.9999163150787354
299,950.jpg,4,0.9682525396347046
300,951.jpg,3,0.9992679953575134
301,952.jpg,0,0.9998169541358948
302,957.jpg,1,0.9974800944328308
303,961.jpg,0,0.9999545812606812
304,973.jpg,3,0.7120131254196167
305,975.jpg,4,0.9999456405639648
306,983.jpg,1,0.9999611377716064
307,985.jpg,2,0.9881796836853027
308,987.jpg,5,0.9067184329032898
309,989.jpg,0,0.9999302625656128
310,995.jpg,1,0.999729335308075
311,996.jpg,3,0.9929558038711548
312,1003.jpg,4,0.9997753500938416
313,1008.jpg,5,0.9996565580368042
314,1016.jpg,4,0.9924071431159973
315,1018.jpg,1,0.9999990463256836
316,1020.jpg,0,0.999991774559021
317,1026.jpg,1,0.999962329864502
318,1036.jpg,3,0.9946208000183105
319,1037.jpg,5,0.7791651487350464
320,1039.jpg,0,0.9708640575408936
321,1046.jpg,4,0.9997624754905701
322,1048.jpg,2,0.9991894364356995
323,1049.jpg,5,0.9988811612129211
324,1051.jpg,2,0.9922327995300293
325,1052.jpg,1,0.9998493194580078
326,1053.jpg,0,0.9832670092582703
327,1060.jpg,2,0.9976667165756226
328,1061.jpg,3,0.9985572695732117
329,1066.jpg,3,0.9903790950775146
330,1070.jpg,1,0.9997764229774475
331,1071.jpg,4,0.9997813105583191
332,1072.jpg,4,0.9917293190956116
333,1076.jpg,1,0.9998953342437744
334,1081.jpg,0,0.9931881427764893
335,1082.jpg,0,0.9661260843276978
336,1083.jpg,5,0.9996906518936157
337,1084.jpg,0,0.9998406171798706
338,1086.jpg,2,0.9987537860870361
339,1092.jpg,2,0.9999561309814453
340,1095.jpg,3,0.9597907066345215
341,1101.jpg,5,0.9988666772842407
342,1102.jpg,4,0.9961397051811218
343,1109.jpg,5,0.9997784495353699
344,1113.jpg,4,0.9963512420654297
345,1114.jpg,5,0.9999285936355591
346,1119.jpg,4,0.9990746974945068
347,1123.jpg,4,0.9119700789451599
348,1125.jpg,2,0.987691342830658
349,1130.jpg,2,0.598349928855896
350,1136.jpg,4,0.9993804693222046
351,1141.jpg,2,0.9984995126724243
352,1143.jpg,1,0.999931812286377
353,1150.jpg,5,0.9839450716972351
354,1158.jpg,3,0.7392397522926331
355,1162.jpg,2,0.9919540286064148
356,1164.jpg,5,0.9997847676277161
357,1166.jpg,4,0.9991925358772278
358,1168.jpg,1,0.9999945163726807
359,1169.jpg,0,0.9996993541717529
360,1170.jpg,4,0.9996764659881592
361,1173.jpg,0,0.999052107334137
362,1174.jpg,0,0.9997591376304626
363,1176.jpg,0,0.9541992545127869
364,1180.jpg,1,0.9999216794967651
365,1187.jpg,4,0.9999454021453857
366,1190.jpg,4,0.9827451109886169
367,1197.jpg,1,0.9991881251335144
368,1200.jpg,3,0.7366424798965454
369,1202.jpg,2,0.999993085861206
370,1206.jpg,0,0.9997970461845398
371,1207.jpg,1,0.9998480081558228
372,1211.jpg,2,0.9801812767982483
373,1214.jpg,0,0.9999327659606934
374,1222.jpg,3,0.9769895076751709
375,1223.jpg,3,0.986890435218811
376,1226.jpg,1,0.9999779462814331
377,1227.jpg,4,0.9999207258224487
378,1234.jpg,0,0.9969832301139832
379,1239.jpg,3,0.9994827508926392
380,1241.jpg,4,0.9999114274978638
381,1245.jpg,0,0.9993663430213928
382,1247.jpg,2,0.9968287348747253
383,1253.jpg,2,0.9305088520050049
384,1255.jpg,3,0.9969934225082397
385,1258.jpg,3,0.7425457239151001
386,1264.jpg,1,0.9999549388885498
387,1268.jpg,2,0.995248019695282
388,1271.jpg,1,0.9993643164634705
389,1274.jpg,4,0.9997207522392273
390,1276.jpg,0,0.999625563621521
391,1277.jpg,4,0.9989739656448364
392,1279.jpg,0,0.999661922454834
393,1283.jpg,2,0.9992569088935852
394,1288.jpg,2,0.9912603497505188
395,1289.jpg,4,0.5943238735198975
396,1290.jpg,3,0.99137282371521
397,1294.jpg,3,0.9969298243522644
398,1300.jpg,4,0.9995658993721008
399,1302.jpg,4,0.9959372282028198
400,1307.jpg,4,0.9987035989761353
401,1313.jpg,1,0.7911819815635681
402,1319.jpg,1,0.9998260140419006
403,1322.jpg,4,0.999967098236084
404,1324.jpg,5,0.9916958212852478
405,1328.jpg,4,0.9985162615776062
406,1330.jpg,5,0.9998995065689087
407,1334.jpg,4,0.9984737038612366
408,1337.jpg,0,0.9997838139533997
409,1338.jpg,2,0.9996782541275024
410,1347.jpg,1,0.9999929666519165
411,1348.jpg,1,0.9947540760040283
412,1349.jpg,4,0.9997356534004211
413,1351.jpg,1,0.9761701822280884
414,1352.jpg,5,0.9286004900932312
415,1355.jpg,4,0.8740101456642151
416,1356.jpg,3,0.790499746799469
417,1359.jpg,3,0.7891930341720581
418,1360.jpg,2,0.9876195192337036
419,1364.jpg,5,0.6689198017120361
420,1370.jpg,3,0.997461199760437
421,1371.jpg,2,0.9996985197067261
422,1374.jpg,2,0.9997239708900452
423,1376.jpg,2,0.9225835204124451
424,1382.jpg,3,0.9989572763442993
425,1383.jpg,0,0.5398504137992859
426,1386.jpg,0,0.9984754920005798
427,1387.jpg,0,0.9941954016685486
428,1388.jpg,4,0.944686233997345
429,1390.jpg,2,0.9983476400375366
430,1393.jpg,0,0.9999328851699829
431,1404.jpg,2,0.9996747970581055
432,1405.jpg,1,0.9999207258224487
433,1409.jpg,1,0.9999985694885254
434,1414.jpg,1,0.999803364276886
435,1418.jpg,0,0.9978395700454712
436,1419.jpg,3,0.9964702129364014
437,1427.jpg,5,0.9986177682876587
438,1428.jpg,3,0.999664306640625
439,1431.jpg,1,0.9989215135574341
440,1433.jpg,2,0.9985195994377136
441,1436.jpg,1,0.9999798536300659
442,1438.jpg,1,0.9998639822006226
443,1440.jpg,3,0.7220056653022766
444,1444.jpg,1,0.9998432397842407
445,1448.jpg,2,0.9996281862258911
446,1449.jpg,0,0.9999275207519531
447,1451.jpg,1,0.9999984502792358
448,1452.jpg,3,0.9978944659233093
449,1456.jpg,4,0.9049590229988098
450,1459.jpg,0,0.9999703168869019
451,1463.jpg,2,0.9977514147758484
452,1467.jpg,2,0.9985654950141907
453,1468.jpg,3,0.9912567138671875
454,1470.jpg,4,0.9996943473815918
455,1474.jpg,2,0.9999368190765381
456,1478.jpg,4,0.9983598589897156
457,1479.jpg,3,0.9544108510017395
458,1483.jpg,3,0.9824979901313782
459,1492.jpg,2,0.999984622001648
460,1494.jpg,3,0.9740584492683411
461,1504.jpg,1,0.9983968138694763
462,1509.jpg,4,0.9998575448989868
463,1511.jpg,0,0.977022647857666
464,1515.jpg,5,0.9999628067016602
465,1521.jpg,0,0.9990379810333252
466,1522.jpg,3,0.9932864308357239
467,1524.jpg,1,0.9999862909317017
468,1525.jpg,4,0.9997326731681824
469,1534.jpg,2,0.996510922908783
470,1535.jpg,3,0.9660682082176208
471,1536.jpg,3,0.9971328973770142
472,1544.jpg,4,0.9999384880065918
473,1545.jpg,3,0.9990397095680237
474,1547.jpg,3,0.9756038784980774
475,1551.jpg,2,0.8209386467933655
476,1557.jpg,0,0.9999849796295166
477,1561.jpg,5,0.9627541899681091
478,1568.jpg,4,0.9999682903289795
479,1577.jpg,5,0.9995877146720886
480,1578.jpg,3,0.5382710099220276
481,1579.jpg,2,0.9999163150787354
482,1581.jpg,2,0.782728910446167
483,1583.jpg,2,0.9999560117721558
484,1585.jpg,4,0.9998966455459595
485,1596.jpg,3,0.5486128330230713
486,1598.jpg,1,0.9995597004890442
487,1614.jpg,3,0.9889799356460571
488,1617.jpg,5,0.9957994818687439
489,1620.jpg,1,0.9993370175361633
490,1624.jpg,4,0.9996888637542725
491,1627.jpg,0,0.9302040338516235
492,1631.jpg,5,0.9541131854057312
493,1634.jpg,2,0.9338213801383972
494,1638.jpg,5,0.991921067237854
495,1644.jpg,1,0.9985539317131042
496,1649.jpg,3,0.9627981185913086
497,1652.jpg,2,0.9982590079307556
498,1653.jpg,3,0.9732666015625
499,1655.jpg,5,0.9998288154602051
500,1664.jpg,5,0.9794279932975769
501,1671.jpg,1,0.9998701810836792
502,1678.jpg,2,0.993739128112793
503,1680.jpg,3,0.9978018403053284
504,1681.jpg,4,0.9871008396148682
505,1688.jpg,4,0.5979492664337158
506,1694.jpg,2,0.9998648166656494
507,1704.jpg,1,0.9999747276306152
508,1708.jpg,0,0.8399544954299927
509,1712.jpg,4,0.9999070167541504
510,1713.jpg,3,0.9764808416366577
511,1717.jpg,0,0.9999585151672363
512,1722.jpg,2,0.9988306164741516
513,1724.jpg,5,0.8748039603233337
514,1726.jpg,1,0.9351579546928406
515,1727.jpg,0,0.9877838492393494
516,1737.jpg,0,0.999829888343811
517,1745.jpg,5,0.999081015586853
518,1746.jpg,1,0.9999455213546753
519,1749.jpg,0,0.9998130202293396
520,1752.jpg,5,0.9999097585678101
521,1756.jpg,4,0.999748170375824
522,1764.jpg,0,0.5230033993721008
523,1769.jpg,2,0.9778954386711121
524,1771.jpg,4,0.9998971223831177
525,1776.jpg,2,0.788493812084198
526,1777.jpg,0,0.9998550415039062
527,1779.jpg,0,0.998572826385498
528,1780.jpg,4,0.9986555576324463
529,1783.jpg,5,0.9999680519104004
530,1785.jpg,4,0.9999457597732544
531,1793.jpg,0,0.9997739195823669
532,1795.jpg,1,0.9992159605026245
533,1797.jpg,3,0.6901246309280396
534,1800.jpg,1,0.9998428821563721
535,1801.jpg,4,0.9987369179725647
536,1802.jpg,1,0.9998788833618164
537,1808.jpg,3,0.9941526055335999
538,1812.jpg,0,0.999202311038971
539,1814.jpg,1,0.9999881982803345
540,1815.jpg,3,0.9955456256866455
541,1816.jpg,2,0.9958297610282898
542,1821.jpg,2,0.9854458570480347
543,1822.jpg,0,0.999122679233551
544,1830.jpg,3,0.5382885336875916
545,1831.jpg,2,0.989750325679779
546,1834.jpg,4,0.9995513558387756
547,1835.jpg,3,0.9333130121231079
548,1837.jpg,2,0.9999823570251465
549,1839.jpg,3,0.9924060702323914
550,1842.jpg,2,0.9999839067459106
551,1847.jpg,2,0.5707751512527466
552,1876.jpg,0,0.9895983934402466
553,1882.jpg,3,0.9836176633834839
554,1884.jpg,0,0.9980359673500061
555,1885.jpg,2,0.9999740123748779
556,1889.jpg,3,0.6562334895133972
557,1893.jpg,2,0.7098798751831055
558,1897.jpg,3,0.9967446327209473
559,1906.jpg,5,0.9996398687362671
560,1914.jpg,0,0.9999161958694458
561,1918.jpg,1,0.9962059259414673
562,1920.jpg,0,0.9999547004699707
563,1922.jpg,0,0.9995400905609131
564,1923.jpg,4,0.9998761415481567
565,1924.jpg,5,0.7203254699707031
566,1929.jpg,5,0.5424866676330566
567,1931.jpg,4,0.9998711347579956
568,1934.jpg,1,0.9999436140060425
569,1935.jpg,4,0.9999246597290039
570,1945.jpg,1,0.9950241446495056
571,1948.jpg,1,0.9990010857582092
572,1949.jpg,4,0.9997414946556091
573,1951.jpg,0,0.7861705422401428
574,1965.jpg,1,0.9996258020401001
575,1969.jpg,0,0.5805785059928894
576,1971.jpg,1,0.9999752044677734
577,1972.jpg,3,0.9588630795478821
578,1973.jpg,0,0.9955912828445435
579,1975.jpg,2,0.999642014503479
580,1983.jpg,1,0.9963297247886658
581,1985.jpg,3,0.692875325679779
582,1986.jpg,1,0.9999905824661255
583,1987.jpg,5,0.9998540878295898
584,1990.jpg,3,0.9247137308120728
585,1992.jpg,2,0.9945881366729736
586,1994.jpg,2,0.9999375343322754
587,1995.jpg,1,0.9999657869338989
588,1997.jpg,4,0.7604921460151672
589,2001.jpg,4,0.7184218168258667
590,2007.jpg,0,0.9992383718490601
591,2009.jpg,4,0.9984025359153748
592,2011.jpg,1,0.9995044469833374
593,2016.jpg,5,0.999875545501709
594,2017.jpg,0,0.9987092018127441
595,2020.jpg,5,0.994962215423584
596,2022.jpg,0,0.9913520812988281
597,2023.jpg,5,0.6256718039512634
598,2024.jpg,0,0.99959796667099
599,2025.jpg,0,0.9971001744270325
600,2026.jpg,4,0.9964323043823242
601,2028.jpg,2,0.9196911454200745
602,2030.jpg,5,0.9985029697418213
603,2031.jpg,0,0.9999167919158936
604,2033.jpg,1,0.9999499320983887
605,2034.jpg,4,0.9991781115531921
606,2035.jpg,1,0.9997778534889221
607,2039.jpg,0,0.9980401396751404
608,2046.jpg,3,0.9939084053039551
609,2047.jpg,1,0.9988129138946533
610,2050.jpg,2,0.9999970197677612
611,2051.jpg,5,0.9532269835472107
612,2055.jpg,2,0.7010837197303772
613,2057.jpg,1,0.9799672961235046
614,2060.jpg,1,0.9990717172622681
615,2064.jpg,0,0.5077575445175171
616,2065.jpg,4,0.9986742734909058
617,2067.jpg,0,0.9999356269836426
618,2074.jpg,4,0.999508261680603
619,2081.jpg,4,0.9992761015892029
620,2084.jpg,5,0.99937903881073
621,2090.jpg,0,0.9999812841415405
622,2094.jpg,0,0.9999281167984009
623,2096.jpg,5,0.9993745684623718
624,2102.jpg,0,0.9986053109169006
625,2106.jpg,2,0.9961977601051331
626,2112.jpg,0,0.9998428821563721
627,2117.jpg,1,0.9999831914901733
628,2118.jpg,1,0.9999854564666748
629,2119.jpg,1,0.9998821020126343
630,2124.jpg,4,0.9961040019989014
631,2128.jpg,0,0.9995942711830139
632,2129.jpg,2,0.9959318041801453
633,2130.jpg,1,0.9994812607765198
634,2133.jpg,4,0.9964421391487122
635,2135.jpg,5,0.9998912811279297
636,2138.jpg,1,0.9999383687973022
637,2139.jpg,1,0.5750933885574341
638,2141.jpg,5,0.9997712969779968
639,2146.jpg,4,0.9979246854782104
640,2151.jpg,4,0.9748455286026001
641,2153.jpg,0,0.9870268702507019
642,2163.jpg,5,0.9999862909317017
643,2165.jpg,0,0.9999116659164429
644,2167.jpg,3,0.9997251629829407
645,2180.jpg,1,0.9937953948974609
646,2187.jpg,5,0.9997391104698181
647,2190.jpg,5,0.9999544620513916
648,2191.jpg,0,0.9959808588027954
649,2198.jpg,5,0.9994298815727234
650,2200.jpg,3,0.900999903678894
651,2206.jpg,5,0.9994757771492004
652,2207.jpg,1,0.9999676942825317
653,2208.jpg,1,0.9993107318878174
654,2213.jpg,2,0.9989985823631287
655,2216.jpg,4,0.9980852603912354
656,2217.jpg,5,0.9997485280036926
657,2221.jpg,3,0.7418253421783447
658,2224.jpg,2,0.9998780488967896
659,2227.jpg,3,0.8983916640281677
660,2228.jpg,3,0.9600292444229126
661,2231.jpg,3,0.9995008707046509
662,2235.jpg,5,0.9991601705551147
663,2237.jpg,5,0.9923600554466248
664,2240.jpg,0,0.999319314956665
665,2244.jpg,0,0.9989983439445496
666,2245.jpg,1,0.9999562501907349
667,2246.jpg,1,0.9948244094848633
668,2247.jpg,0,0.6004475951194763
669,2248.jpg,2,0.9477559924125671
670,2251.jpg,3,0.5328203439712524
671,2253.jpg,5,0.977362871170044
672,2258.jpg,1,0.600633442401886
673,2260.jpg,2,0.9999065399169922
674,2268.jpg,1,0.9999535083770752
675,2270.jpg,4,0.9999966621398926
676,2271.jpg,4,0.9912357330322266
677,2275.jpg,4,0.998016357421875
678,2276.jpg,1,0.999984622001648
679,2278.jpg,1,0.9999737739562988
680,2283.jpg,5,0.9995505213737488
681,2286.jpg,0,0.9996351003646851
682,2296.jpg,4,0.9999552965164185
683,2299.jpg,0,0.9800092577934265
684,2302.jpg,1,0.9996926784515381
685,2305.jpg,1,0.9999744892120361
686,2309.jpg,4,0.9999904632568359
687,2313.jpg,0,0.6128489375114441
688,2315.jpg,1,0.9999929666519165
689,2316.jpg,1,0.9999608993530273
690,2317.jpg,4,0.9999035596847534
691,2326.jpg,4,0.999963641166687
692,2328.jpg,3,0.9658966064453125
693,2329.jpg,0,0.9719047546386719
694,2330.jpg,1,0.9996969699859619
695,2340.jpg,1,0.9998536109924316
696,2351.jpg,2,0.9884337782859802
697,2352.jpg,4,0.9996942281723022
698,2354.jpg,0,0.9996465444564819
699,2355.jpg,3,0.9412301182746887
700,2359.jpg,5,0.9971712231636047
701,2363.jpg,1,0.9998862743377686
702,2364.jpg,5,0.9998821020126343
703,2367.jpg,0,0.9899271726608276
704,2368.jpg,2,0.8174379467964172
705,2370.jpg,2,0.99974125623703
706,2373.jpg,0,0.9966495633125305
707,2376.jpg,5,0.9652530550956726
708,2378.jpg,1,0.9995996356010437
709,2379.jpg,2,0.9922303557395935
710,2383.jpg,5,0.9893283247947693
711,2395.jpg,2,0.9989631175994873
712,2396.jpg,2,0.99882572889328
713,2398.jpg,0,0.9995495676994324
714,2401.jpg,0,0.9997995495796204
715,2402.jpg,3,0.9550380110740662
716,2403.jpg,0,0.9977288842201233
717,2404.jpg,0,0.5079575181007385
